0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.555638,0.662479,0.743131,0.540487,0.839269,0.846217,0.803907,0.964162,0.380943,0.848592,0.708026,0.316764,0.841495,0.856542
0.88963,0.83562,0.771145,0.928285,0.568094,0.61447,0.653034,0.380943,0.967593,0.469454,0.497581,0.934321,0.596833,0.537346
0.531285,0.700112,0.706154,0.489613,0.789973,0.80337,0.754394,0.848592,0.469454,0.975835,0.887874,0.378816,0.792609,0.782103
0.523222,0.643985,0.632667,0.398049,0.758926,0.726966,0.721389,0.708026,0.497581,0.887874,0.99487,0.569147,0.716063,0.743836
0.922054,0.804618,0.755956,0.901658,0.537888,0.359941,0.534582,0.316764,0.934321,0.378816,0.569147,0.996962,0.453662,0.245573
0.612276,0.722486,0.741177,0.611328,0.801668,0.815613,0.814804,0.841495,0.596833,0.792609,0.716063,0.453662,0.914766,0.872536
0.602034,0.683485,0.760655,0.567247,0.82282,0.845661,0.792947,0.856542,0.537346,0.782103,0.743836,0.245573,0.872536,0.942706
0.950613,0.847799,0.804119,0.922242,0.594108,0.577864,0.594838,0.526765,0.90405,0.505915,0.468443,0.897427,0.645716,0.638657
0.847799,0.898571,0.802664,0.861066,0.710014,0.693422,0.685061,0.65451,0.862543,0.554992,0.534224,0.810558,0.720672,0.717753
0.804119,0.802664,0.889543,0.797921,0.754821,0.74528,0.747539,0.741924,0.797677,0.715573,0.601005,0.708871,0.709461,0.722883
0.922242,0.861066,0.797921,0.969321,0.561321,0.479425,0.546577,0.503831,0.933746,0.434309,0.387111,0.931209,0.557882,0.596856
0.594108,0.710014,0.754821,0.561321,0.916919,0.828623,0.804884,0.843991,0.615281,0.793771,0.76908,0.397204,0.830365,0.841801
0.577864,0.693422,0.74528,0.479425,0.828623,0.930345,0.843233,0.840496,0.525777,0.818744,0.827011,0.327956,0.851015,0.819565
0.594838,0.685061,0.747539,0.546577,0.804884,0.843233,0.927341,0.879525,0.613584,0.767757,0.744631,0.393757,0.834912,0.828764
0.526765,0.65451,0.741924,0.503831,0.843991,0.840496,0.879525,0.94748,0.592907,0.775745,0.745763,0.28709,0.83623,0.841212
0.90405,0.862543,0.797677,0.933746,0.615281,0.525777,0.613584,0.592907,0.966335,0.413418,0.377727,0.902442,0.586596,0.566382
0.505915,0.554992,0.715573,0.434309,0.793771,0.818744,0.767757,0.775745,0.413418,0.987649,0.895906,0.623046,0.744263,0.73637
0.468443,0.534224,0.601005,0.387111,0.76908,0.827011,0.744631,0.745763,0.377727,0.895906,0.995723,0.489291,0.782652,0.778547
0.897427,0.810558,0.708871,0.931209,0.397204,0.327956,0.393757,0.28709,0.902442,0.623046,0.489291,0.998378,0.443908,0.478606
0.645716,0.720672,0.709461,0.557882,0.830365,0.851015,0.834912,0.83623,0.586596,0.744263,0.782652,0.443908,0.913341,0.83566
0.638657,0.717753,0.722883,0.596856,0.841801,0.819565,0.828764,0.841212,0.566382,0.73637,0.778547,0.478606,0.83566,0.916042
0.948132,0.802975,0.727069,0.927646,0.649362,0.599042,0.623085,0.59715,0.880673,0.461054,0.544835,0.919394,0.668501,0.601826
0.802975,0.914455,0.81005,0.811682,0.733963,0.690785,0.755214,0.767062,0.784908,0.615317,0.598994,0.774168,0.720888,0.699852
0.727069,0.81005,0.899517,0.780178,0.754668,0.77257,0.755595,0.720232,0.751727,0.689034,0.685421,0.670156,0.782775,0.750483
0.927646,0.811682,0.780178,0.984416,0.513359,0.48352,0.541463,0.548991,0.927315,0.298162,0.451638,0.948267,0.576163,0.426956
0.649362,0.733963,0.754668,0.513359,0.916136,0.842449,0.819015,0.828736,0.511195,0.810341,0.786543,0.393465,0.829456,0.834274
0.599042,0.690785,0.77257,0.48352,0.842449,0.918536,0.815937,0.8197,0.552889,0.820738,0.767037,0.446875,0.826942,0.85881
0.623085,0.755214,0.755595,0.541463,0.819015,0.815937,0.948526,0.843699,0.544778,0.746957,0.697509,0.563063,0.758696,0.827406
0.59715,0.767062,0.720232,0.548991,0.828736,0.8197,0.843699,0.939297,0.53148,0.754339,0.696436,0.481848,0.798863,0.86941
0.880673,0.784908,0.751727,0.927315,0.511195,0.552889,0.544778,0.53148,0.982076,0.496353,0.584481,0.929928,0.597048,0.497861
0.461054,0.615317,0.689034,0.298162,0.810341,0.820738,0.746957,0.754339,0.496353,0.98236,0.915433,0.45653,0.762761,0.801619
0.544835,0.598994,0.685421,0.451638,0.786543,0.767037,0.697509,0.696436,0.584481,0.915433,0.985233,0.546827,0.757013,0.771857
0.919394,0.774168,0.670156,0.948267,0.393465,0.446875,0.563063,0.481848,0.929928,0.45653,0.546827,0.994788,0.393415,0.354832
0.668501,0.720888,0.782775,0.576163,0.829456,0.826942,0.758696,0.798863,0.597048,0.762761,0.757013,0.393415,0.930138,0.85636
0.601826,0.699852,0.750483,0.426956,0.834274,0.85881,0.827406,0.86941,0.497861,0.801619,0.771857,0.354832,0.85636,0.925654
0.954799,0.820118,0.800897,0.911677,0.626019,0.622285,0.546426,0.443201,0.886279,0.554789,0.629647,0.911485,0.586736,0.604849
0.820118,0.902776,0.780416,0.852073,0.697799,0.707609,0.655619,0.664611,0.821307,0.626193,0.677618,0.824905,0.707982,0.722277
0.800897,0.780416,0.924222,0.770234,0.735452,0.736555,0.773189,0.735145,0.81284,0.55994,0.61677,0.691754,0.762433,0.75733
0.911677,0.852073,0.770234,0.973086,0.569409,0.456146,0.467218,0.260519,0.914968,0.536291,0.594012,0.963295,0.523497,0.534213
0.626019,0.697799,0.735452,0.569409,0.929152,0.808871,0.835386,0.867231,0.610472,0.781767,0.750814,0.440475,0.797214,0.828761
0.622285,0.707609,0.736555,0.456146,0.808871,0.936538,0.84728,0.877599,0.58816,0.792786,0.742615,0.282436,0.82941,0.849922
0.546426,0.655619,0.773189,0.467218,0.835386,0.84728,0.956554,0.872892,0.543221,0.764475,0.713691,0.274522,0.845719,0.854162
0.443201,0.664611,0.735145,0.260519,0.867231,0.877599,0.872892,0.967401,0.446354,0.793663,0.799367,-0.001767,0.877725,0.85757
0.886279,0.821307,0.81284,0.914968,0.610472,0.58816,0.543221,0.446354,0.956235,0.567491,0.546664,0.917787,0.653291,0.614213
0.554789,0.626193,0.55994,0.536291,0.781767,0.792786,0.764475,0.793663,0.567491,0.97614,0.892299,0.591811,0.753005,0.775116
0.629647,0.677618,0.61677,0.594012,0.750814,0.742615,0.713691,0.799367,0.546664,0.892299,0.969978,0.605817,0.766992,0.730071
0.911485,0.824905,0.691754,0.963295,0.440475,0.282436,0.274522,-0.001767,0.917787,0.591811,0.605817,0.998594,0.288181,0.374638
0.586736,0.707982,0.762433,0.523497,0.797214,0.82941,0.845719,0.877725,0.653291,0.753005,0.766992,0.288181,0.926376,0.839094
0.604849,0.722277,0.75733,0.534213,0.828761,0.849922,0.854162,0.85757,0.614213,0.775116,0.730071,0.374638,0.839094,0.901998
0.960433,0.822304,0.725042,0.88966,0.612802,0.521923,0.594577,0.601123,0.891341,0.531508,0.649306,0.903303,0.660425,0.611875
0.822304,0.956538,0.739393,0.880986,0.674484,0.674775,0.663637,0.634456,0.822956,0.456404,0.666281,0.850457,0.710176,0.643417
0.725042,0.739393,0.92901,0.719285,0.719426,0.750669,0.746972,0.74536,0.77292,0.739686,0.693352,0.78287,0.720827,0.729363
0.88966,0.880986,0.719285,0.981704,0.593947,0.453362,0.525604,0.534783,0.885746,0.461115,0.560322,0.929968,0.612683,0.543699
0.612802,0.674484,0.719426,0.593947,0.901134,0.853649,0.835505,0.825839,0.675882,0.775147,0.724591,0.526147,0.817494,0.833375
0.521923,0.674775,0.750669,0.453362,0.853649,0.935661,0.859791,0.835669,0.600349,0.77026,0.764521,0.364468,0.851012,0.844494
0.594577,0.663637,0.746972,0.525604,0.835505,0.859791,0.937094,0.854814,0.58708,0.75253,0.754443,0.386469,0.8214,0.846065
0.601123,0.634456,0.74536,0.534783,0.825839,0.835669,0.854814,0.934284,0.620383,0.777346,0.762803,0.474007,0.800249,0.837094
0.891341,0.822956,0.77292,0.885746,0.675882,0.600349,0.58708,0.620383,0.961117,0.432371,0.45096,0.91356,0.681038,0.608659
0.531508,0.456404,0.739686,0.461115,0.775147,0.77026,0.75253,0.777346,0.432371,0.995066,0.87681,0.377748,0.76095,0.748803
0.649306,0.666281,0.693352,0.560322,0.724591,0.764521,0.754443,0.762803,0.45096,0.87681,0.983435,0.510234,0.744435,0.811726
0.903303,0.850457,0.78287,0.929968,0.526147,0.364468,0.386469,0.474007,0.91356,0.377748,0.510234,0.994012,0.551224,0.474062
0.660425,0.710176,0.720827,0.612683,0.817494,0.851012,0.8214,0.800249,0.681038,0.76095,0.744435,0.551224,0.881603,0.834166
0.611875,0.643417,0.729363,0.543699,0.833375,0.844494,0.846065,0.837094,0.608659,0.748803,0.811726,0.474062,0.834166,0.912526
0.951761,0.855092,0.771735,0.910535,0.640668,0.566233,0.626359,0.484698,0.874319,0.505665,0.629308,0.918241,0.645283,0.545109
0.855092,0.916776,0.756953,0.859339,0.6852,0.681399,0.715465,0.661003,0.81532,0.683415,0.59811,0.821183,0.67497,0.68727
0.771735,0.756953,0.890831,0.78049,0.739134,0.740634,0.730372,0.771933,0.772623,0.628466,0.629582,0.801839,0.785226,0.746477
0.910535,0.859339,0.78049,0.968698,0.538584,0.532789,0.653606,0.455262,0.909432,0.449935,0.481764,0.937192,0.619066,0.508964
0.640668,0.6852,0.739134,0.538584,0.914012,0.847103,0.814415,0.854158,0.557652,0.744684,0.758066,0.547411,0.821583,0.846625
0.566233,0.681399,0.740634,0.532789,0.847103,0.923879,0.832251,0.862361,0.506104,0.751459,0.786565,0.450301,0.834485,0.863986
0.626359,0.715465,0.730372,0.653606,0.814415,0.832251,0.916087,0.831071,0.613695,0.742013,0.712353,0.612145,0.778978,0.830646
0.484698,0.661003,0.771933,0.455262,0.854158,0.862361,0.831071,0.960594,0.440564,0.791111,0.74308,0.406856,0.823011,0.863642
0.874319,0.81532,0.772623,0.909432,0.557652,0.506104,0.613695,0.440564,0.982926,0.62208,0.594648,0.89353,0.602987,0.518981
0.505665,0.683415,0.628466,0.449935,0.744684,0.751459,0.742013,0.791111,0.62208,0.993162,0.852812,0.417303,0.752534,0.779069
0.629308,0.59811,0.629582,0.481764,0.758066,0.786565,0.712353,0.74308,0.594648,0.852812,0.995541,0.365445,0.72632,0.779728
0.918241,0.821183,0.801839,0.937192,0.547411,0.450301,0.612145,0.406856,0.89353,0.417303,0.365445,0.991943,0.605209,0.407166
0.645283,0.67497,0.785226,0.619066,0.821583,0.834485,0.778978,0.823011,0.602987,0.752534,0.72632,0.605209,0.906822,0.840238
0.545109,0.68727,0.746477,0.508964,0.846625,0.863986,0.830646,0.863642,0.518981,0.779069,0.779728,0.407166,0.840238,0.926091
0.956097,0.849094,0.750283,0.894948,0.63151,0.618542,0.59229,0.533327,0.883466,0.595569,0.596951,0.922082,0.56507,0.556794
0.849094,0.93441,0.763431,0.827692,0.666667,0.694633,0.73828,0.661513,0.805862,0.561174,0.678881,0.83502,0.684392,0.675421
0.750283,0.763431,0.945066,0.817294,0.701415,0.725343,0.705662,0.688486,0.755282,0.731087,0.708081,0.710076,0.736811,0.708426
0.894948,0.827692,0.817294,0.986386,0.447275,0.482874,0.465158,0.476591,0.914197,0.572044,0.51837,0.96826,0.414679,0.362644
0.63151,0.666667,0.701415,0.447275,0.922105,0.855523,0.83822,0.83933,0.571186,0.81546,0.782404,0.324492,0.859575,0.858798
0.618542,0.694633,0.725343,0.482874,0.855523,0.929984,0.843235,0.862636,0.552007,0.761403,0.764185,0.386316,0.831386,0.851011
0.59229,0.73828,0.705662,0.465158,0.83822,0.843235,0.941264,0.853552,0.536254,0.749491,0.803939,0.316632,0.8395,0.85409
0.533327,0.661513,0.688486,0.476591,0.83933,0.862636,0.853552,0.937155,0.580784,0.818899,0.781286,0.290309,0.860057,0.848282
0.883466,0.805862,0.755282,0.914197,0.571186,0.552007,0.536254,0.580784,0.972824,0.567202,0.614303,0.929048,0.558612,0.536438
0.595569,0.561174,0.731087,0.572044,0.81546,0.761403,0.749491,0.818899,0.567202,0.974457,0.834778,0.481031,0.825234,0.775945
0.596951,0.678881,0.708081,0.51837,0.782404,0.764185,0.803939,0.781286,0.614303,0.834778,0.960355,0.548119,0.799943,0.826192
0.922082,0.83502,0.710076,0.96826,0.324492,0.386316,0.316632,0.290309,0.929048,0.481031,0.548119,0.998247,0.234651,0.243283
0.56507,0.684392,0.736811,0.414679,0.859575,0.831386,0.8395,0.860057,0.558612,0.825234,0.799943,0.234651,0.930346,0.859244
0.556794,0.675421,0.708426,0.362644,0.858798,0.851011,0.85409,0.848282,0.536438,0.775945,0.826192,0.243283,0.859244,0.949073
0.955286,0.829562,0.77674,0.860513,0.636318,0.65466,0.61991,0.604021,0.863841,0.559867,0.555814,0.905387,0.658452,0.617492
0.829562,0.92056,0.779069,0.826283,0.685871,0.70483,0.758979,0.628993,0.78593,0.611859,0.595186,0.817144,0.757734,0.703869
0.77674,0.779069,0.904277,0.800577,0.784246,0.752261,0.754326,0.746492,0.769626,0.632277,0.657321,0.668711,0.756164,0.747635
0.860513,0.826283,0.800577,0.963976,0.653382,0.669431,0.569339,0.559501,0.891352,0.498016,0.503384,0.928129,0.58646,0.544313
0.636318,0.685871,0.784246,0.653382,0.915503,0.800809,0.794104,0.818121,0.680036,0.758567,0.782592,0.454205,0.795441,0.829935
0.65466,0.70483,0.752261,0.669431,0.800809,0.922633,0.795622,0.834451,0.599257,0.736679,0.737124,0.538694,0.805686,0.829006
0.61991,0.758979,0.754326,0.569339,0.794104,0.795622,0.934514,0.828803,0.664624,0.719074,0.679634,0.525823,0.838614,0.836168
0.604021,0.628993,0.746492,0.559501,0.818121,0.834451,0.828803,0.934587,0.649409,0.79516,0.731841,0.414339,0.817031,0.846349
0.863841,0.78593,0.769626,0.891352,0.680036,0.599257,0.664624,0.649409,0.955041,0.577694,0.496831,0.906662,0.624334,0.59432
0.559867,0.611859,0.632277,0.498016,0.758567,0.736679,0.719074,0.79516,0.577694,0.984917,0.887483,0.443633,0.776281,0.769721
0.555814,0.595186,0.657321,0.503384,0.782592,0.737124,0.679634,0.731841,0.496831,0.887483,0.984353,0.53061,0.719511,0.759725
0.905387,0.817144,0.668711,0.928129,0.454205,0.538694,0.525823,0.414339,0.906662,0.443633,0.53061,0.997128,0.417896,0.362461
0.658452,0.757734,0.756164,0.58646,0.795441,0.805686,0.838614,0.817031,0.624334,0.776281,0.719511,0.417896,0.92175,0.83641
0.617492,0.703869,0.747635,0.544313,0.829935,0.829006,0.836168,0.846349,0.59432,0.769721,0.759725,0.362461,0.83641,0.934603
0.949244,0.85171,0.738597,0.887736,0.646152,0.665015,0.64653,0.631204,0.867873,0.538528,0.52798,0.875746,0.658012,0.648955
0.85171,0.913124,0.753469,0.839629,0.705607,0.737547,0.68008,0.68876,0.819573,0.626367,0.596511,0.788955,0.710332,0.727589
0.738597,0.753469,0.905017,0.73868,0.767688,0.742788,0.765289,0.760073,0.752934,0.688349,0.66236,0.775495,0.756452,0.750568
0.887736,0.839629,0.73868,0.968076,0.600912,0.666468,0.595021,0.558519,0.881731,0.551158,0.521461,0.911695,0.626058,0.578862
0.646152,0.705607,0.767688,0.600912,0.897693,0.83583,0.841966,0.82712,0.603793,0.755937,0.70388,0.547032,0.83681,0.819314
0.665015,0.737547,0.742788,0.666468,0.83583,0.905237,0.808347,0.824714,0.669237,0.715001,0.66471,0.525764,0.829688,0.830124
0.64653,0.68008,0.765289,0.595021,0.841966,0.808347,0.938923,0.83684,0.644076,0.694231,0.595196,0.578687,0.820098,0.840429
0.631204,0.68876,0.760073,0.558519,0.82712,0.824714,0.83684,0.927483,0.666576,0.741837,0.688181,0.461228,0.839054,0.842529
0.867873,0.819573,0.752934,0.881731,0.603793,0.669237,0.644076,0.666576,0.954676,0.508606,0.444888,0.895468,0.645524,0.704193
0.538528,0.626367,0.688349,0.551158,0.755937,0.715001,0.694231,0.741837,0.508606,0.993795,0.922099,0.451957,0.726126,0.738931
0.52798,0.596511,0.66236,0.521461,0.70388,0.66471,0.595196,0.688181,0.444888,0.922099,0.998798,0.478732,0.701942,0.688093
0.875746,0.788955,0.775495,0.911695,0.547032,0.525764,0.578687,0.461228,0.895468,0.451957,0.478732,0.993114,0.542744,0.46753
0.658012,0.710332,0.756452,0.626058,0.83681,0.829688,0.820098,0.839054,0.645524,0.726126,0.701942,0.542744,0.907106,0.812002
0.648955,0.727589,0.750568,0.578862,0.819314,0.830124,0.840429,0.842529,0.704193,0.738931,0.688093,0.46753,0.812002,0.910841
0.93487,0.834715,0.733917,0.881495,0.621299,0.652282,0.66343,0.642179,0.840307,0.575119,0.591641,0.911535,0.687081,0.636628
0.834715,0.9231,0.739967,0.813216,0.697386,0.703662,0.751634,0.677235,0.819208,0.597658,0.612811,0.820833,0.73091,0.704264
0.733917,0.739967,0.912015,0.749065,0.780574,0.76985,0.795525,0.782682,0.781378,0.664587,0.638152,0.639237,0.752306,0.776124
0.881495,0.813216,0.749065,0.959097,0.560643,0.617559,0.616632,0.547439,0.877816,0.543074,0.551605,0.937387,0.667105,0.614989
0.621299,0.697386,0.780574,0.560643,0.924954,0.828403,0.832421,0.853158,0.643361,0.727939,0.64189,0.458974,0.834106,0.856517
0.652282,0.703662,0.76985,0.617559,0.828403,0.914599,0.818731,0.843047,0.697646,0.720953,0.621872,0.461338,0.837716,0.83598
0.66343,0.751634,0.795525,0.616632,0.832421,0.818731,0.941019,0.834583,0.681852,0.672575,0.61744,0.501832,0.779784,0.808842
0.642179,0.677235,0.782682,0.547439,0.853158,0.843047,0.834583,0.926924,0.603566,0.762209,0.676845,0.38354,0.843953,0.834891
0.840307,0.819208,0.781378,0.877816,0.643361,0.697646,0.681852,0.603566,0.950577,0.515895,0.51212,0.902452,0.687189,0.615159
0.575119,0.597658,0.664587,0.543074,0.727939,0.720953,0.672575,0.762209,0.515895,0.99364,0.89409,0.543165,0.710288,0.772126
0.591641,0.612811,0.638152,0.551605,0.64189,0.621872,0.61744,0.676845,0.51212,0.89409,0.998832,0.633349,0.632945,0.63398
0.911535,0.820833,0.639237,0.937387,0.458974,0.461338,0.501832,0.38354,0.902452,0.543165,0.633349,0.99158,0.542232,0.492162
0.687081,0.73091,0.752306,0.667105,0.834106,0.837716,0.779784,0.843953,0.687189,0.710288,0.632945,0.542232,0.896947,0.826731
0.636628,0.704264,0.776124,0.614989,0.856517,0.83598,0.808842,0.834891,0.615159,0.772126,0.63398,0.492162,0.826731,0.916764
0.929757,0.82182,0.808845,0.880212,0.720395,0.641352,0.701314,0.642508,0.856834,0.48446,0.538328,0.844907,0.69282,0.680971
0.82182,0.912492,0.783136,0.825519,0.731541,0.705504,0.738758,0.702851,0.810278,0.57383,0.560104,0.81213,0.743181,0.718422
0.808845,0.783136,0.90034,0.773939,0.770994,0.738432,0.769185,0.747484,0.791998,0.544918,0.61518,0.77954,0.737523,0.733969
0.880212,0.825519,0.773939,0.967561,0.640168,0.594367,0.688125,0.594318,0.893527,0.365079,0.503076,0.896252,0.634709,0.593282
0.720395,0.731541,0.770994,0.640168,0.871784,0.815812,0.80767,0.816341,0.692479,0.691402,0.695077,0.603545,0.820799,0.828399
0.641352,0.705504,0.738432,0.594367,0.815812,0.914717,0.833099,0.835136,0.631388,0.708229,0.706562,0.543609,0.829319,0.852965
0.701314,0.738758,0.769185,0.688125,0.80767,0.833099,0.935018,0.815627,0.700823,0.519447,0.501723,0.651661,0.822767,0.819111
0.642508,0.702851,0.747484,0.594318,0.816341,0.835136,0.815627,0.912539,0.63789,0.744602,0.732899,0.593145,0.806818,0.835812
0.856834,0.810278,0.791998,0.893527,0.692479,0.631388,0.700823,0.63789,0.941301,0.523582,0.488303,0.886122,0.67239,0.628384
0.48446,0.57383,0.544918,0.365079,0.691402,0.708229,0.519447,0.744602,0.523582,0.999303,0.917725,0.419752,0.701963,0.683339
0.538328,0.560104,0.61518,0.503076,0.695077,0.706562,0.501723,0.732899,0.488303,0.917725,0.998585,0.639728,0.677385,0.702103
0.844907,0.81213,0.77954,0.896252,0.603545,0.543609,0.651661,0.593145,0.886122,0.419752,0.639728,0.981761,0.622271,0.539203
0.69282,0.743181,0.737523,0.634709,0.820799,0.829319,0.822767,0.806818,0.67239,0.701963,0.677385,0.622271,0.89525,0.820246
0.680971,0.718422,0.733969,0.593282,0.828399,0.852965,0.819111,0.835812,0.628384,0.683339,0.702103,0.539203,0.820246,0.921228
0.942367,0.790674,0.748754,0.882895,0.700373,0.717574,0.666062,0.663072,0.853352,0.542634,0.559419,0.861076,0.676976,0.654004
0.790674,0.91981,0.801848,0.839671,0.731225,0.733299,0.705422,0.688677,0.780576,0.599372,0.595428,0.800663,0.732689,0.737764
0.748754,0.801848,0.88633,0.731634,0.774817,0.791829,0.753193,0.765999,0.719731,0.679679,0.616561,0.724057,0.759516,0.801131
0.882895,0.839671,0.731634,0.989161,0.614709,0.64036,0.538396,0.567716,0.846619,0.523814,0.519242,0.858682,0.578051,0.612813
0.700373,0.731225,0.774817,0.614709,0.887982,0.774786,0.832497,0.805261,0.703879,0.727293,0.711147,0.626947,0.808413,0.808456
0.717574,0.733299,0.791829,0.64036,0.774786,0.898819,0.789935,0.800618,0.733704,0.680449,0.685205,0.687438,0.790516,0.795449
0.666062,0.705422,0.753193,0.538396,0.832497,0.789935,0.938267,0.830616,0.700032,0.715323,0.640587,0.607206,0.820784,0.806834
0.663072,0.688677,0.765999,0.567716,0.805261,0.800618,0.830616,0.918753,0.664859,0.764989,0.741338,0.602144,0.808908,0.802388
0.853352,0.780576,0.719731,0.846619,0.703879,0.733704,0.700032,0.664859,0.959614,0.495657,0.426154,0.849158,0.709833,0.716829
0.542634,0.599372,0.679679,0.523814,0.727293,0.680449,0.715323,0.764989,0.495657,0.995845,0.891169,0.519618,0.7628,0.703037
0.559419,0.595428,0.616561,0.519242,0.711147,0.685205,0.640587,0.741338,0.426154,0.891169,0.998643,0.570216,0.711071,0.601302
0.861076,0.800663,0.724057,0.858682,0.626947,0.687438,0.607206,0.602144,0.849158,0.519618,0.570216,0.980164,0.626608,0.64963
0.676976,0.732689,0.759516,0.578051,0.808413,0.790516,0.820784,0.808908,0.709833,0.7628,0.711071,0.626608,0.892049,0.811133
0.654004,0.737764,0.801131,0.612813,0.808456,0.795449,0.806834,0.802388,0.716829,0.703037,0.601302,0.64963,0.811133,0.92539
0.961413,0.814559,0.784901,0.867106,0.594565,0.56174,0.649318,0.541597,0.861529,0.602647,0.636089,0.89518,0.671767,0.616745
0.814559,0.936915,0.787356,0.792853,0.719412,0.688314,0.715403,0.678381,0.790521,0.655898,0.612795,0.83671,0.723796,0.661949
0.784901,0.787356,0.906341,0.751359,0.745444,0.768116,0.764947,0.733093,0.772618,0.617639,0.656517,0.737909,0.73283,0.775633
0.867106,0.792853,0.751359,0.987154,0.407745,0.513213,0.567326,0.448427,0.903832,0.572693,0.538722,0.944768,0.586352,0.566122
0.594565,0.719412,0.745444,0.407745,0.930703,0.861713,0.854695,0.868282,0.514293,0.745098,0.767515,0.365107,0.828602,0.851522
0.56174,0.688314,0.768116,0.513213,0.861713,0.934461,0.83017,0.870714,0.554673,0.724206,0.754094,0.393726,0.822738,0.835378
0.649318,0.715403,0.764947,0.567326,0.854695,0.83017,0.930221,0.844164,0.582135,0.694639,0.659854,0.530012,0.820193,0.835724
0.541597,0.678381,0.733093,0.448427,0.868282,0.870714,0.844164,0.93165,0.481688,0.756015,0.750117,0.390648,0.855435,0.857043
0.861529,0.790521,0.772618,0.903832,0.514293,0.554673,0.582135,0.481688,0.981429,0.545018,0.529587,0.912104,0.624137,0.603433
0.602647,0.655898,0.617639,0.572693,0.745098,0.724206,0.694639,0.756015,0.545018,0.981271,0.905353,0.606003,0.756356,0.736736
0.636089,0.612795,0.656517,0.538722,0.767515,0.754094,0.659854,0.750117,0.529587,0.905353,0.981406,0.545339,0.711856,0.741288
0.89518,0.83671,0.737909,0.944768,0.365107,0.393726,0.530012,0.390648,0.912104,0.606003,0.545339,0.991511,0.51052,0.457993
0.671767,0.723796,0.73283,0.586352,0.828602,0.822738,0.820193,0.855435,0.624137,0.756356,0.711856,0.51052,0.904289,0.826659
0.616745,0.661949,0.775633,0.566122,0.851522,0.835378,0.835724,0.857043,0.603433,0.736736,0.741288,0.457993,0.826659,0.910721
0.960395,0.853096,0.76166,0.896324,0.664212,0.623799,0.654838,0.606635,0.807621,0.563986,0.592763,0.871825,0.648209,0.624926
0.853096,0.950602,0.731622,0.837989,0.681386,0.672378,0.698068,0.67114,0.776099,0.644919,0.731168,0.749236,0.692751,0.673686
0.76166,0.731622,0.901666,0.757486,0.765674,0.76025,0.785004,0.76202,0.748662,0.644828,0.633919,0.740308,0.77632,0.771146
0.896324,0.837989,0.757486,0.985769,0.60362,0.554924,0.570182,0.563642,0.849923,0.474529,0.578677,0.872695,0.608711,0.573624
0.664212,0.681386,0.765674,0.60362,0.8983,0.830165,0.839946,0.825313,0.676138,0.709278,0.720084,0.571743,0.811423,0.82326
0.623799,0.672378,0.76025,0.554924,0.830165,0.916204,0.805802,0.853066,0.634708,0.771934,0.721081,0.559385,0.809364,0.842181
0.654838,0.698068,0.785004,0.570182,0.839946,0.805802,0.940514,0.824808,0.67595,0.664042,0.567538,0.597902,0.821106,0.835229
0.606635,0.67114,0.76202,0.563642,0.825313,0.853066,0.824808,0.91171,0.663383,0.749316,0.732043,0.524867,0.817481,0.841652
0.807621,0.776099,0.748662,0.849923,0.676138,0.634708,0.67595,0.663383,0.973489,0.545087,0.474521,0.864487,0.733396,0.672479
0.563986,0.644919,0.644828,0.474529,0.709278,0.771934,0.664042,0.749316,0.545087,0.993395,0.908303,0.573025,0.725938,0.75147
0.592763,0.731168,0.633919,0.578677,0.720084,0.721081,0.567538,0.732043,0.474521,0.908303,0.994497,0.601363,0.702571,0.688034
0.871825,0.749236,0.740308,0.872695,0.571743,0.559385,0.597902,0.524867,0.864487,0.573025,0.601363,0.991329,0.59954,0.585463
0.648209,0.692751,0.77632,0.608711,0.811423,0.809364,0.821106,0.817481,0.733396,0.725938,0.702571,0.59954,0.894287,0.829932
0.624926,0.673686,0.771146,0.573624,0.82326,0.842181,0.835229,0.841652,0.672479,0.75147,0.688034,0.585463,0.829932,0.893216
0.922238,0.803654,0.779901,0.839674,0.718172,0.686999,0.698782,0.686074,0.8035,0.634253,0.637792,0.819769,0.710793,0.693599
0.803654,0.924575,0.746689,0.79837,0.749337,0.725952,0.706032,0.707132,0.769819,0.656023,0.62902,0.828855,0.717005,0.709003
0.779901,0.746689,0.914453,0.737715,0.757842,0.763492,0.76763,0.737541,0.71416,0.694908,0.707785,0.703213,0.773688,0.749419
0.839674,0.79837,0.737715,0.98627,0.634475,0.609381,0.56224,0.549627,0.822168,0.565826,0.651047,0.901561,0.643592,0.571859
0.718172,0.749337,0.757842,0.634475,0.884474,0.829184,0.787375,0.833143,0.739467,0.7098,0.668111,0.610014,0.796017,0.78961
0.686999,0.725952,0.763492,0.609381,0.829184,0.907152,0.783463,0.835069,0.704598,0.718965,0.702058,0.556767,0.794834,0.827307
0.698782,0.706032,0.76763,0.56224,0.787375,0.783463,0.971696,0.802762,0.709455,0.624411,0.591063,0.543452,0.828417,0.787659
0.686074,0.707132,0.737541,0.549627,0.833143,0.835069,0.802762,0.938325,0.691986,0.737068,0.683691,0.497297,0.799635,0.824861
0.8035,0.769819,0.71416,0.822168,0.739467,0.704598,0.709455,0.691986,0.946243,0.647843,0.598548,0.839594,0.705622,0.695604
0.634253,0.656023,0.694908,0.565826,0.7098,0.718965,0.624411,0.737068,0.647843,0.991003,0.861623,0.613921,0.708621,0.748101
